Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2025-03-22,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,23,,1,0,0,0,0,1
2025-03-21,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,22,,1,0,0,0,0,1
2025-03-20,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,21,,1,0,0,0,0,1
2025-03-19,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,20,,1,0,0,0,0,1
2025-03-18,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,19,,1,0,0,0,0,1
2025-03-17,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,18,,1,0,0,0,0,1
2025-03-16,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,17,,1,0,0,0,0,1
2025-03-15,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,16,,1,0,0,0,0,1
2025-03-14,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,15,,1,0,0,0,0,1
2025-03-13,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,14,,1,0,0,0,0,1
2025-03-12,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,13,,1,0,0,0,0,1
2025-03-11,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,12,,1,0,0,0,0,1
2025-03-10,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,11,,1,0,0,0,0,1
2025-03-09,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,10,,1,0,0,0,0,1
2025-03-08,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,9,,1,0,0,0,0,1
2025-03-07,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,8,,1,0,0,0,0,1
2025-03-06,000091L,SB,Orange Line,Orange Line,OL SB,SB Wellington to Assembly,place-welln | place-astao,Between Stations,OLSB-06,Active Restriction,2025-02-27,,25 mph,,1600,0.30303030303030304,0.013444112822994812,22.54,0.002221304083201166,136.42,Single Segment,Start|End,7,,1,0,0,0,0,1
2025-03-31,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,17,,0,0,0,0,0,0
2025-03-30,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,16,,0,0,0,0,0,0
2025-03-29,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,15,,0,0,0,0,0,0
2025-03-28,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,14,,0,0,0,0,0,0
2025-03-27,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,13,,0,0,0,0,0,0
2025-03-26,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,12,,0,0,0,0,0,0
2025-03-25,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,11,,0,0,0,0,0,0
2025-03-24,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,10,,0,0,0,0,0,0
2025-03-23,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,9,,0,0,0,0,0,0
2025-03-22,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,8,,0,0,0,0,0,0
2025-03-21,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,7,,0,0,0,0,0,0
2025-03-20,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,6,,0,0,0,0,0,0
2025-03-19,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,5,,0,0,0,0,0,0
2025-03-18,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,4,,0,0,0,0,0,0
2025-03-17,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,3,,0,0,0,0,0,0
2025-03-16,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,2,,0,0,0,0,0,0
2025-03-15,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB JFK Station (Ash. Branch),place-jfk,Station,RANB-09,Active Restriction,2025-03-14,,25 mph,Track,457.9999999999984,0.08674242424242394,0.001829622953858341,47.41,6.358482938163316e-4,136.42,Multi-Segment,Midpoint,1,,0,0,0,0,0,0
2025-03-31,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,17,,1,0,0,0,1,1
2025-03-30,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,16,,1,0,0,0,0,1
2025-03-29,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,15,,1,0,0,0,0,1
2025-03-28,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,14,,1,0,0,0,0,1
2025-03-27,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,13,,1,0,0,0,0,1
2025-03-26,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,12,,1,0,0,0,0,1
2025-03-25,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,11,,1,0,0,0,0,1
2025-03-24,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,10,,1,0,0,0,0,1
2025-03-23,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,9,,1,0,0,0,0,1
2025-03-22,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,8,,1,0,0,0,0,1
2025-03-21,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,7,,1,0,0,0,0,1
2025-03-20,000187R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Active Restriction,2025-03-14,,25 mph,Track,34.00000000000318,0.006439393939394542,1.35823538059366e-4,47.41,4.720271176802919e-5,136.42,Multi-Segment,Start,6,,1,0,0,0,0,1
2025-03-31,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,40,,1,0,0,0,1,1
2025-03-30,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,39,,1,0,0,0,0,1
2025-03-29,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,38,,1,0,0,0,0,1
2025-03-28,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,37,,1,0,0,0,0,1
2025-03-27,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,36,,1,0,0,0,0,1
2025-03-26,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,35,,1,0,0,0,0,1
2025-03-25,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,34,,1,0,0,0,0,1
2025-03-24,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,33,,1,0,0,0,0,1
2025-03-23,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,32,,1,0,0,0,0,1
2025-03-22,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,31,,1,0,0,0,0,1
2025-03-21,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,30,,1,0,0,0,0,1
2025-03-20,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,29,,1,0,0,0,0,1
2025-03-19,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,28,,1,0,0,0,0,1
2025-03-18,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,27,,1,0,0,0,0,1
2025-03-17,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,26,,1,0,0,0,0,1
2025-03-16,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,25,,1,0,0,0,0,1
2025-03-15,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,24,,1,0,0,0,0,1
2025-03-14,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,23,,1,0,0,0,0,1
2025-03-13,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,22,,1,0,0,0,0,1
2025-03-12,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,21,,1,0,0,0,0,1
2025-03-11,000162M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Active Restriction,2025-02-19,,10 mph,,300,0.056818181818181816,0.0011984429828766467,47.41,4.164945156002186e-4,136.42,Single Segment,Start|End,20,,1,0,0,0,0,1
