Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2025-06-19,000036B,EB,Blue Line,Blue Line,BL EB,EB Orient Heights to Suffolk Downs,place-orhte | place-sdmnl,Between Stations,BLEB-16,Active Restriction,2025-06-17,,10 mph,Track,400,0.07575757575757576,0.00607031857031857,12.48,5.553260208002915e-4,136.42,Single Segment,Start|End,2,,1,0,0,0,0,1
2025-06-18,000036B,EB,Blue Line,Blue Line,BL EB,EB Orient Heights to Suffolk Downs,place-orhte | place-sdmnl,Between Stations,BLEB-16,Active Restriction,2025-06-17,,10 mph,Track,400,0.07575757575757576,0.00607031857031857,12.48,5.553260208002915e-4,136.42,Single Segment,Start|End,1,,1,0,0,0,0,1
2025-06-25,000198R,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Braintree Station,place-brntn,Station,RBSB-35,Active Restriction,2025-06-24,,25 mph,Weather,501,0.09488636363636363,0.0020013997814039997,47.41,6.95545841052365e-4,136.42,Multi-Segment,End,1,,0,0,0,0,0,0
2025-06-25,000199R,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Braintree Station,place-brntn,Station,RBNB-01,Active Restriction,2025-06-24,,25 mph,Weather,500,0.0946969696969697,0.0019974049714610777,47.41,6.941575260003644e-4,136.42,Multi-Segment,Start,1,,1,0,0,0,0,1
2025-06-25,000198R,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Wollaston Station,place-wlsta,Station,RBSB-29,Active Restriction,2025-06-24,,25 mph,Weather,428.99999999999636,0.08124999999999931,0.0017137734655135902,47.41,5.955871573083075e-4,136.42,Multi-Segment,Midpoint,1,,0,0,0,0,0,0
2025-06-25,000198R,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB North Quincy Station,place-nqncy,Station,RBSB-27,Active Restriction,2025-06-24,,25 mph,Weather,437.99999999999955,0.08295454545454536,0.0017497267549999023,47.41,6.080819927763185e-4,136.42,Multi-Segment,Midpoint,1,,0,0,0,0,0,0
2025-06-25,000198R,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Center Station,place-qnctr,Station,RBSB-31,Active Restriction,2025-06-24,,25 mph,Weather,500.9999999999991,0.09488636363636346,0.0020013997814039963,47.41,6.955458410523638e-4,136.42,Multi-Segment,Midpoint,1,,0,0,0,0,0,0
2025-06-25,000198R,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Adams Station,place-qamnl,Station,RBSB-33,Active Restriction,2025-06-24,,25 mph,Weather,500.9999999999991,0.09488636363636346,0.0020013997814039963,47.41,6.955458410523638e-4,136.42,Multi-Segment,Midpoint,1,,0,0,0,0,0,0
2025-06-14,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,22,,1,0,0,0,0,1
2025-06-13,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,21,,1,0,0,0,0,1
2025-06-12,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,20,,1,0,0,0,0,1
2025-06-11,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,19,,1,0,0,0,0,1
2025-06-10,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,18,,1,0,0,0,0,1
2025-06-09,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,17,,1,0,0,0,0,1
2025-06-08,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,16,,1,0,0,0,0,1
2025-06-07,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,15,,1,0,0,0,0,1
2025-06-06,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,14,,1,0,0,0,0,1
2025-06-05,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,13,,1,0,0,0,0,1
2025-06-04,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,12,,1,0,0,0,0,1
2025-06-03,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,11,,1,0,0,0,0,1
2025-06-02,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,10,,1,0,0,0,0,1
2025-06-01,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Active Restriction,2025-05-23,,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,9,,1,1,0,0,0,1
2025-06-03,000035B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Restriction Cleared,2025-06-02,2025-06-03,5 mph,Track,700,0.13257575757575757,0.010623057498057498,12.48,9.7182053640051e-4,136.42,Single Segment,Start|End,1,1,1,0,0,-1,0,0
2025-06-20,000036B,EB,Blue Line,Blue Line,BL EB,EB Orient Heights to Suffolk Downs,place-orhte | place-sdmnl,Between Stations,BLEB-16,Restriction Cleared,2025-06-17,2025-06-20,10 mph,Track,400,0.07575757575757576,0.00607031857031857,12.48,5.553260208002915e-4,136.42,Single Segment,Start|End,3,3,1,0,0,-1,0,0
2025-06-15,000033B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Restriction Cleared,2025-05-23,2025-06-15,25 mph,Track,500,0.0946969696969697,0.007587898212898213,12.48,6.941575260003644e-4,136.42,Single Segment,Start|End,23,23,1,0,0,-1,0,0
2025-06-02,000035B,EB,Blue Line,Blue Line,BL EB,EB Wood I to Orient Heights,place-wimnl | place-orhte,Between Stations,BLEB-14,Restriction Opened,2025-06-02,,5 mph,Track,700,0.13257575757575757,0.010623057498057498,12.48,9.7182053640051e-4,136.42,Single Segment,Start|End,0,,0,0,1,0,0,1
2025-06-17,000036B,EB,Blue Line,Blue Line,BL EB,EB Orient Heights to Suffolk Downs,place-orhte | place-sdmnl,Between Stations,BLEB-16,Restriction Opened,2025-06-17,,10 mph,Track,400,0.07575757575757576,0.00607031857031857,12.48,5.553260208002915e-4,136.42,Single Segment,Start|End,0,,0,0,1,0,0,1
2025-06-27,000174G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Copley to Arlington,place-coecl | place-armnl,Between Stations,GAEB-05,Restriction Opened,2025-06-27,,10 mph,Track,600,0.11363636363636363,0.002104766876020812,53.99,8.329890312004372e-4,136.42,Single Segment,Start|End,0,,0,0,1,0,0,1
2025-06-24,000170G,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Blandford St to Kenmore,place-bland | place-kencl,Between Stations,GBEB-32,Restriction Opened,2025-06-24,,10 mph,Weather,400,0.07575757575757576,0.001403177917347208,53.99,5.553260208002915e-4,136.42,Single Segment,Start|End,0,,0,0,1,0,0,1
2025-06-24,000171G,EB,Green Line,Green Line Trunk,GL Kenmore-College Ave EB,EB Magoun Sq to Ball Sq,place-mgngl | place-balsq,Between Stations,GAEB-27,Restriction Opened/Cleared,2025-06-24,2025-06-24,10 mph,Weather,200,0.03787878787878788,7.01588958673604e-4,53.99,2.7766301040014574e-4,136.42,Single Segment,Start|End,0,0,0,0,1,-1,0,0
2025-06-24,000173G,WB,Green Line,Green Line - D,GL Kenmore-Riverside WB,WB Brookline Village to Brookline Hills,place-bvmnl | place-brkhl,Between Stations,GDWB-07,Restriction Opened/Cleared,2025-06-24,2025-06-24,10 mph,Weather,600,0.11363636363636363,0.002104766876020812,53.99,8.329890312004372e-4,136.42,Single Segment,Start|End,0,0,0,0,1,-1,0,0
2025-06-24,000172G,WB,Green Line,Green Line Trunk,GL Kenmore-College Ave WB,WB Ball Sq to Magoun Sq,place-balsq | place-mgngl,Between Stations,GAWB-04,Restriction Opened/Cleared,2025-06-24,2025-06-24,10 mph,Weather,200,0.03787878787878788,7.01588958673604e-4,53.99,2.7766301040014574e-4,136.42,Single Segment,Start|End,0,0,0,0,1,-1,0,0
2025-06-03,000168M,IB,Red Line,Red Line - Mattapan,Mattapan Line SB,IB Cedar Grove to Butler,place-cedgr | place-butlr,Between Stations,MLIB-12,Restriction Opened/Cleared,2025-06-03,2025-06-03,10 mph,Track,390.0000000000002,0.07386363636363641,0.0015579758777396417,47.41,5.414428702802845e-4,136.42,Single Segment,Start|End,0,0,0,0,1,-1,0,0
2025-06-24,000198R,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB Quincy Center to Quincy Adams,place-qnctr | place-qamnl,Between Stations,RBSB-32,Restriction Opened,2025-06-24,,25 mph,Weather,6499.000000000001,1.2308712121212122,0.025962269819051094,47.41,0.009022659522952737,136.42,Multi-Segment,Midpoint,0,,0,0,0,0,0,0
2025-06-24,000198R,SB,Red Line,Red Line - Braintree,RL Alewife-Braintree SB,SB JFK to North Quincy,place-jfk | place-nqncy,Between Stations,RBSB-26,Restriction Opened,2025-06-24,,25 mph,Weather,18272.000000000004,3.4606060606060614,0.07299316727707365,47.41,0.025367292630157322,136.42,Multi-Segment,Midpoint,0,,0,0,0,0,0,0
2025-06-24,000203R,NB,Red Line,Red Line - Ashmont,RL JFK-Ashmont NB,NB Savin Hill to JFK,place-shmnl | place-jfk,Between Stations,RANB-08,Restriction Opened,2025-06-24,,25 mph,Weather,3404.000000000002,0.64469696969697,0.013598333045707024,47.41,0.0047258244370104825,136.42,Multi-Segment,Midpoint,0,,0,0,0,0,0,0
2025-06-24,000202R,SB,Red Line,Red Line - Ashmont,RL JFK-Ashmont SB,SB JFK to Savin Hill,place-jfk | place-shmnl,Between Stations,RASB-03,Restriction Opened,2025-06-24,,25 mph,Weather,3404.000000000002,0.64469696969697,0.013598333045707024,47.41,0.0047258244370104825,136.42,Multi-Segment,Midpoint,0,,0,0,0,0,0,0
